,Company,TypeName,Inches,Ram,Gpu,OpSys,Weight,Price,Touch_Screen,IPS_Screen,HD_Screen,X_Res,Y_Res,Px_price_Index,Cpu_Brand,Processor,Memory_GB,HDD,SSD
846,HP,2 in 1 Convertible,11.6,4,Intel HD Graphics 500,Chrome OS,1.4,32767.2,1,0,0,1366,768,135.0942111925629,Intel,Other Intel Processor,32,0,0
847,Asus,Ultrabook,13.3,8,Nvidia GeForce 940M,Windows 10,1.45,54665.28,0,1,1,1920,1080,165.6321180513006,Intel,Intel Core i5,512,0,1
848,HP,2 in 1 Convertible,13.3,8,Intel HD Graphics 620,Windows 10,1.28,121318.56,1,0,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
849,HP,Ultrabook,14.0,8,Intel HD Graphics 520,Windows 10,1.54,78215.04,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i7,512,0,1
850,HP,Notebook,15.6,4,Intel HD Graphics 400,No OS,1.86,15930.72,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,128,0,1
851,Asus,Gaming,15.6,16,Nvidia GeForce GTX 1060,Windows 10,2.1,101178.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,128,1,1
852,Dell,Notebook,17.3,8,AMD Radeon R7 M445,Linux,2.83,46087.2,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,1000,1,0
853,Lenovo,Ultrabook,14.0,8,Nvidia GeForce GT 940MX,Windows 10,1.96,101391.84,0,1,1,1920,1080,157.3505121487356,Intel,Intel Core i7,256,0,1
854,Asus,Notebook,15.6,8,Nvidia GeForce GTX 930MX,Windows 10,2.3,41931.36,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
855,Dell,Notebook,15.6,8,Intel HD Graphics 620,Windows 10,1.9,50349.6,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,128,0,1
856,Asus,Notebook,15.6,4,Intel HD Graphics 505,Windows 10,2.0,23922.72,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,1000,1,0
857,HP,2 in 1 Convertible,13.3,8,Intel HD Graphics 620,Windows 10,1.28,136343.52,1,0,1,1920,1080,165.6321180513006,Intel,Intel Core i7,256,0,1
858,Dell,Notebook,13.3,8,Intel HD Graphics 520,Windows 10,1.62,34578.72,1,0,1,1920,1080,165.6321180513006,Intel,Intel Core i5,1000,1,0
859,Lenovo,Notebook,15.6,4,Intel HD Graphics 520,No OS,2.2,24988.32,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i3,1000,1,0
860,Lenovo,Notebook,15.6,8,Intel HD Graphics 620,Windows 10,2.3,45323.1648,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i5,1000,1,0
861,HP,Notebook,15.6,8,AMD Radeon R7 M465,Windows 10,1.84,71874.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
862,Toshiba,Notebook,13.3,4,Intel HD Graphics 620,Windows 10,1.05,68464.8,0,0,1,1920,1080,165.6321180513006,Intel,Intel Core i5,128,0,1
863,Lenovo,Gaming,15.6,8,Nvidia GeForce GTX 1050,No OS,2.5,54185.76,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i5,1000,1,0
864,Dell,Ultrabook,13.3,16,Intel Iris Plus Graphics 640,Windows 10,1.29,119347.2,1,0,1,3200,1800,276.053530085501,Intel,Intel Core i7,512,0,1
865,HP,Notebook,15.6,4,Intel HD Graphics 520,Windows 10,2.07,48484.8,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,500,1,0
866,Toshiba,Ultrabook,13.3,8,Intel HD Graphics 520,Windows 10,1.2,58341.6,0,0,0,1366,768,117.82653006268643,Intel,Intel Core i5,256,0,1
867,Lenovo,2 in 1 Convertible,13.3,8,Intel HD Graphics 620,Windows 10,1.37,103896.0,1,1,1,1920,1080,165.6321180513006,Intel,Intel Core i7,256,0,1
868,Acer,Notebook,14.0,8,Intel HD Graphics 620,Windows 10,1.56,48058.56,0,1,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
869,Dell,Workstation,15.6,8,Nvidia Quadro M620,Windows 10,2.23,94731.84,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,1000,1,0
870,Lenovo,Notebook,15.6,4,Intel HD Graphics 620,Windows 10,2.38,56210.4,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,500,1,0
871,Lenovo,Notebook,15.6,4,AMD Radeon R5 M430,No OS,2.2,25521.12,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i3,1000,1,0
872,Toshiba,Notebook,15.6,8,Intel HD Graphics 620,Windows 10,2.0,73952.64,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
873,Lenovo,Notebook,13.3,4,Intel HD Graphics 620,Windows 10,1.44,39160.8,0,1,1,1920,1080,165.6321180513006,Intel,Intel Core i3,180,0,1
874,Samsung,Ultrabook,15.0,16,Nvidia GeForce 940MX,Windows 10,1.23,98514.72,0,0,1,1920,1080,146.86047800548656,Intel,Intel Core i7,256,0,1
875,Dell,Ultrabook,12.5,8,Intel HD Graphics 620,Windows 10,1.6,90043.2,0,0,1,1920,1080,176.23257360658386,Intel,Intel Core i7,256,0,1
876,Asus,Notebook,15.6,4,Intel HD Graphics 505,Linux,2.0,21258.1872,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,1000,1,0
877,Xiaomi,Ultrabook,13.3,8,Nvidia GeForce 940MX,Windows 10,1.28,49816.8,0,1,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
878,Dell,Notebook,15.6,4,Nvidia GeForce 940MX,Windows 10,2.18,48618.0,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,128,1,1
879,HP,Notebook,15.6,4,Intel HD Graphics 620,Windows 10,2.04,44701.92,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
880,HP,2 in 1 Convertible,13.3,4,Intel HD Graphics 620,Windows 10,1.28,90576.0,1,0,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
881,HP,2 in 1 Convertible,15.6,4,Intel HD Graphics 620,Windows 10,2.3,36486.144,1,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,500,1,0
882,Asus,Notebook,14.1,4,Intel HD Graphics 500,Windows 10,1.65,18541.44,0,0,0,1366,768,111.1413368676404,Intel,Other Intel Processor,32,0,0
883,Lenovo,Notebook,15.6,8,Nvidia GeForce 940MX,Windows 10,2.2,35644.32,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,1000,1,0
884,Dell,Notebook,15.6,4,Intel HD Graphics,Windows 10,2.2,19660.32,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,500,1,0
885,HP,2 in 1 Convertible,13.3,4,Intel HD Graphics 620,Windows 10,1.28,95850.72,1,0,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
886,Dell,Notebook,15.6,4,AMD Radeon R5 M420X,Linux,2.18,24279.696,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,1000,1,0
887,Asus,Gaming,17.3,12,Nvidia GeForce GTX 1050,Windows 10,2.2,72988.272,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i5,128,1,1
888,Acer,Netbook,11.6,4,Intel HD Graphics 400,Chrome OS,1.25,15824.16,0,1,0,1366,768,135.0942111925629,Intel,Other Intel Processor,32,0,0
889,Lenovo,Notebook,17.3,4,AMD Radeon R3,Windows 10,2.8,20193.12,0,0,0,1600,900,106.11306214269258,AMD,AMD Processor,500,1,0
890,HP,Notebook,14.0,4,Intel HD Graphics 620,Windows 10,1.95,67399.2,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,128,0,1
891,HP,2 in 1 Convertible,13.3,16,Intel HD Graphics 620,Windows 10,1.42,74538.72,1,0,1,3200,1800,276.053530085501,Intel,Intel Core i7,256,0,1
892,Samsung,Ultrabook,15.0,8,Intel HD Graphics 620,Windows 10,1.17,90522.72,0,0,1,1920,1080,146.86047800548656,Intel,Intel Core i7,256,0,1
893,Lenovo,Ultrabook,14.0,8,Intel HD Graphics 620,Windows 10,1.32,95850.72,0,1,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
894,MSI,Gaming,17.3,16,Nvidia GeForce GTX 1060,Windows 10,2.43,141138.72,0,1,1,4,2160,124.85570541621553,Intel,Intel Core i7,512,1,1
895,Toshiba,Notebook,13.3,8,Intel HD Graphics 620,Windows 10,1.05,78588.0,0,0,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
896,Dell,Gaming,15.6,8,Nvidia GeForce GTX 1050Ti,Linux,2.62,49497.12,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,1000,1,0
897,HP,Notebook,15.6,8,Nvidia GeForce 930MX,Windows 10,2.04,47952.0,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,1000,1,0
898,Dell,Notebook,15.6,4,AMD Radeon R5 M420X,Windows 10,2.18,32713.92,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,1000,1,0
899,Dell,Notebook,15.6,8,Intel HD Graphics 620,Windows 10,1.9,49816.8,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,500,1,0
900,Dell,2 in 1 Convertible,13.3,8,Intel HD Graphics 615,Windows 10,1.24,107257.968,1,0,1,3200,1800,276.053530085501,Intel,Intel Core i7,512,0,1
901,Asus,Gaming,17.3,32,Nvidia GeForce GTX 980M,Windows 10,3.58,68145.12,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,0,1
902,Dell,2 in 1 Convertible,13.3,16,Intel HD Graphics 615,Windows 10,1.22,87858.72,1,0,1,1920,1080,165.6321180513006,Intel,Intel Core i7,256,0,1
903,Lenovo,Ultrabook,14.0,8,Intel HD Graphics 620,Windows 10,1.13,109170.72,0,1,1,1920,1080,157.3505121487356,Intel,Intel Core i7,256,0,0
904,Lenovo,Notebook,15.6,8,Intel HD Graphics 620,Windows 10,1.95,104588.1072,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i5,512,0,1
905,LG,Ultrabook,15.6,16,Intel HD Graphics 620,Windows 10,1.08,111834.72,1,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,512,0,1
906,HP,Netbook,12.5,8,Intel HD Graphics 620,Windows 10,1.26,79014.24,0,0,1,1920,1080,176.23257360658386,Intel,Intel Core i7,512,0,1
907,Acer,Notebook,15.6,4,Intel HD Graphics,Chrome OS,2.2,19127.52,0,1,1,1920,1080,141.21199808219862,Intel,Other Intel Processor,16,0,0
908,Lenovo,Notebook,15.6,8,Nvidia GeForce GTX 960M,Windows 10,2.6,42037.92,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i5,128,1,1
909,LG,Ultrabook,14.0,8,Intel HD Graphics 620,Windows 10,0.98,101178.72,1,1,1,1920,1080,157.3505121487356,Intel,Intel Core i7,512,0,1
910,Dell,Notebook,14.0,8,Intel HD Graphics 620,Windows 10,1.6,64202.4,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
911,HP,Ultrabook,12.5,8,Intel HD Graphics 515,Windows 10,1.09,165168.0,1,0,1,4,2160,172.8002962960423,Intel,Other Intel Processor,240,0,1
912,Lenovo,Notebook,15.6,6,Nvidia GeForce 940MX,Windows 10,2.2,42037.92,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
913,HP,Notebook,15.6,8,Nvidia GeForce 930MX,Windows 10,2.04,54291.7872,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
914,Acer,Notebook,15.6,4,Intel HD Graphics 620,Windows 10,2.4,26586.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i3,1000,1,0
915,Lenovo,Notebook,13.3,4,Intel HD Graphics 620,Windows 10,1.44,46939.68,0,0,1,1920,1080,165.6321180513006,Intel,Intel Core i5,128,0,1
916,HP,Notebook,13.3,8,Intel HD Graphics 620,Windows 10,1.49,51148.8,0,0,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
917,MSI,Gaming,17.3,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,85194.72,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,1,1
918,Dell,Gaming,15.6,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.6,71874.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,128,1,1
919,MSI,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.2,59668.8048,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,128,1,1
920,Dell,Notebook,15.6,4,AMD Radeon R5 M420,Windows 10,2.18,36496.2672,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,1000,1,0
921,HP,Ultrabook,15.6,8,AMD Radeon R7 M365X,Windows 10,1.84,69103.6272,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
924,Lenovo,2 in 1 Convertible,13.3,8,Intel HD Graphics 620,Windows 10,1.37,97236.0,1,1,1,1920,1080,165.6321180513006,Intel,Intel Core i5,512,0,1
925,Dell,Notebook,15.6,4,Intel HD Graphics 520,Windows 10,1.95,38889.072,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,500,1,0
926,Lenovo,Ultrabook,12.5,8,Intel HD Graphics 620,Windows 10,1.36,87912.0,0,1,1,1920,1080,176.23257360658386,Intel,Intel Core i7,256,0,1
927,HP,Notebook,15.6,8,Intel HD Graphics 520,Windows 10,2.31,62071.2,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
928,Dell,Notebook,15.6,4,Intel HD Graphics 620,Windows 10,2.18,37725.4368,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,1000,1,0
929,HP,Notebook,14.0,4,Intel HD Graphics 520,Windows 10,1.95,61218.72,0,0,0,1366,768,111.93520355955211,Intel,Intel Core i5,500,1,0
930,Lenovo,Notebook,15.6,4,Intel HD Graphics 505,Windows 10,2.2,16463.52,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,1000,1,0
931,HP,Ultrabook,12.5,4,Intel HD Graphics 520,Windows 10,1.26,84129.12,0,0,1,1920,1080,176.23257360658386,Intel,Intel Core i5,500,1,0
932,HP,Notebook,15.6,4,Intel HD Graphics 400,No OS,1.86,15392.592,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,1000,1,0
933,Lenovo,2 in 1 Convertible,13.3,16,Intel Iris Graphics 540,Windows 10,1.3,95850.72,1,1,1,3200,1800,276.053530085501,Intel,Intel Core i7,1000,0,1
934,Toshiba,Notebook,14.0,4,Intel HD Graphics 520,Windows 10,1.47,58874.4,0,1,1,1920,1080,157.3505121487356,Intel,Intel Core i5,128,0,1
935,HP,Netbook,12.5,8,Intel HD Graphics 520,Windows 10,1.26,88924.32,0,0,1,1920,1080,176.23257360658386,Intel,Intel Core i5,256,0,1
936,Dell,Notebook,15.6,4,Intel HD Graphics 520,Windows 10,2.18,29762.208,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,1000,1,0
937,MSI,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.2,63882.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,128,1,1
939,Dell,Gaming,17.3,16,Nvidia GeForce GTX 1080,Windows 10,4.36,146946.24,0,0,0,2560,1440,169.78089942830815,Intel,Intel Core i7,512,1,1
940,HP,Gaming,17.3,8,Nvidia GeForce GTX 965M,Windows 10,2.75,74538.72,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i5,128,1,1
941,Asus,Notebook,17.3,4,Nvidia GeForce 920MX,Windows 10,2.8,28238.4,0,0,0,1600,900,106.11306214269258,Intel,Other Intel Processor,1000,1,0
942,Acer,Notebook,15.6,4,Intel HD Graphics 620,Windows 10,2.23,32980.32,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,500,1,0
943,Toshiba,Notebook,15.6,8,Intel HD Graphics 520,Windows 10,2.2,59620.32,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,256,0,1
944,Lenovo,2 in 1 Convertible,11.3,8,Intel HD Graphics 515,Windows 10,1.1,69210.72,1,1,1,1920,1080,194.94753717542463,Intel,Other Intel Processor,256,0,1
945,Lenovo,Gaming,15.6,16,AMD Radeon R9 M385,Windows 10,2.5,53226.72,0,1,1,1920,1080,141.21199808219862,AMD,AMD Processor,512,1,1
946,Dell,Ultrabook,12.5,8,Intel HD Graphics,Windows 10,1.36,78438.816,1,0,1,1920,1080,176.23257360658386,Intel,Intel Core i5,256,0,1
947,Lenovo,Notebook,15.6,8,Nvidia GeForce 920MX,No OS,2.2,36496.8,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,1000,1,0
948,Dell,Notebook,17.3,4,AMD Radeon R7 M445,Windows 10,2.36,35111.52,0,0,0,1600,900,106.11306214269258,Intel,Intel Core i3,1000,1,0
949,Acer,Notebook,14.0,4,Intel HD Graphics 400,Chrome OS,1.68,18594.72,0,0,0,1366,768,111.93520355955211,Intel,Other Intel Processor,32,0,0
950,HP,Workstation,15.6,8,Nvidia Quadro M1000M,Windows 10,2.0,119826.72,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,8,0,1
951,Dell,Ultrabook,14.0,8,Intel HD Graphics 620,Windows 10,1.36,94572.0,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i7,256,0,1
952,Toshiba,Notebook,13.3,8,Intel HD Graphics 520,Windows 7,1.2,77788.8,0,0,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
953,Asus,2 in 1 Convertible,12.5,8,Intel HD Graphics 515,Chrome OS,1.2,61751.52,0,0,1,1920,1080,176.23257360658386,Intel,Other Intel Processor,64,0,0
954,Lenovo,Ultrabook,14.0,8,Intel HD Graphics 520,Windows 10,1.7,79333.3872,0,1,1,1920,1080,157.3505121487356,Intel,Intel Core i7,256,0,1
955,Dell,Gaming,17.3,16,Nvidia GeForce GTX 1070,Windows 10,4.36,168045.12,0,1,1,4,2160,124.85570541621553,Intel,Intel Core i7,512,1,1
956,Dell,2 in 1 Convertible,13.3,8,Intel HD Graphics 615,Windows 10,1.24,101178.72,1,0,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
957,HP,2 in 1 Convertible,11.6,4,Intel HD Graphics 505,Windows 10,1.45,41292.0,1,0,0,1366,768,135.0942111925629,Intel,Other Intel Processor,256,0,1
958,Dell,Ultrabook,13.3,8,Intel HD Graphics 520,Windows 10,1.3,67559.04,0,0,1,3200,1800,276.053530085501,Intel,Intel Core i7,256,0,1
959,Acer,2 in 1 Convertible,11.6,4,Intel HD Graphics 400,Chrome OS,1.25,20725.92,1,1,0,1366,768,135.0942111925629,Intel,Other Intel Processor,32,0,0
960,Toshiba,Notebook,13.3,8,Intel HD Graphics 520,Windows 10,1.2,81784.8,0,0,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
961,Lenovo,Ultrabook,12.5,8,Intel HD Graphics 620,Windows 10,1.36,93772.8,0,1,1,1920,1080,176.23257360658386,Intel,Intel Core i5,256,0,1
962,Acer,Notebook,15.6,12,Nvidia GeForce GTX 950M,Windows 10,2.4,53759.52,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,128,1,1
963,Toshiba,Ultrabook,12.5,8,Intel HD Graphics 620,Windows 10,1.1,95371.2,1,0,1,1920,1080,176.23257360658386,Intel,Intel Core i7,512,0,1
964,HP,Notebook,15.6,8,Nvidia GeForce 930MX,Windows 10,2.04,45101.52,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,1000,1,0
965,Dell,Notebook,15.6,4,AMD Radeon R5 M430,Linux,2.25,24808.2336,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,1000,1,0
966,Dell,Notebook,15.6,4,Intel HD Graphics 620,Windows 10,1.9,43956.0,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,500,1,0
967,HP,Notebook,15.6,4,Intel HD Graphics 620,Windows 10,2.04,36496.8,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i3,500,1,0
968,Dell,Gaming,17.3,32,Nvidia GeForce GTX 1070,Windows 10,4.42,167778.72,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,1,1
969,Lenovo,Notebook,15.6,6,Nvidia GeForce 920MX,Windows 10,2.4,37029.6,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
970,Dell,2 in 1 Convertible,13.3,16,Intel HD Graphics 615,Windows 10,1.22,101178.72,1,0,1,3200,1800,276.053530085501,Intel,Intel Core i7,512,0,1
971,Dell,Ultrabook,14.0,8,Intel HD Graphics 520,Windows 10,1.5,104587.5744,1,0,0,2560,1440,209.8006828649808,Intel,Intel Core i7,256,0,1
972,Dell,Gaming,17.3,32,Nvidia GeForce GTX 1070,Windows 10,4.42,149184.0,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,1,1
973,Toshiba,Notebook,14.0,8,Intel HD Graphics 520,Windows 10,1.95,62870.4,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
974,Asus,Gaming,17.3,16,Nvidia GeForce GTX 1060,Windows 10,2.73,109218.672,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,1,1
975,HP,Notebook,15.6,8,Nvidia GeForce 930MX,Windows 10,2.04,52161.12,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i5,128,1,1
976,Lenovo,Notebook,14.0,4,Intel HD Graphics 520,Windows 7,1.7,53386.56,0,0,0,1366,768,111.93520355955211,Intel,Intel Core i5,508,0,0
977,Asus,2 in 1 Convertible,15.6,16,Nvidia GeForce GTX 950M,Windows 10,2.3,95850.72,1,0,1,4,2160,138.46177587823902,Intel,Intel Core i7,512,1,1
979,Asus,Gaming,17.3,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.99,93186.72,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,1,1
980,Dell,2 in 1 Convertible,15.6,12,Intel HD Graphics 620,Windows 10,2.19,69210.72,1,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,512,0,1
981,Toshiba,Notebook,13.3,4,Intel HD Graphics 520,Windows 7,1.2,63669.6,0,0,1,1920,1080,165.6321180513006,Intel,Intel Core i5,128,0,1
982,Lenovo,Notebook,15.6,6,AMD Radeon 530,Windows 10,2.2,29250.72,0,0,1,1920,1080,141.21199808219862,AMD,AMD Processor,256,0,1
983,Fujitsu,Notebook,15.6,4,Intel HD Graphics 520,Windows 10,2.3,34578.72,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,256,0,1
984,Toshiba,Notebook,14.0,4,Intel HD Graphics 520,Windows 10,1.75,48751.2,0,0,0,1366,768,111.93520355955211,Intel,Intel Core i5,500,1,0
985,Dell,Notebook,15.6,4,AMD Radeon R5 M430,Windows 10,2.25,31914.72,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,500,1,0
986,HP,Notebook,15.6,8,Intel HD Graphics 620,Windows 10,2.04,42943.68,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,1000,1,0
987,Lenovo,Gaming,15.6,8,Nvidia GeForce GTX 1060,Windows 10,2.5,63349.92,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,128,1,1
988,Dell,Notebook,15.6,8,AMD Radeon R7 M445,Windows 10,2.36,39906.72,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i7,1000,1,0
989,Dell,Notebook,14.0,8,Intel HD Graphics 620 ,Windows 10,1.6,59620.32,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,128,0,1
990,HP,Netbook,12.5,8,Intel HD Graphics 515,Windows 10,0.97,101658.24,0,0,1,1920,1080,176.23257360658386,Intel,Other Intel Processor,512,0,1
991,HP,Notebook,15.6,4,AMD Radeon 520,Windows 10,2.1,26586.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i3,128,1,1
992,Lenovo,Notebook,15.6,4,Intel HD Graphics 500,No OS,1.9,14418.6336,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,128,0,1
993,Lenovo,Notebook,15.6,8,Intel HD Graphics 520,Windows 10,2.3,71874.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
995,Asus,Notebook,13.3,8,Intel HD Graphics 620,Windows 10,1.4,61272.0,0,0,1,3200,1800,276.053530085501,Intel,Intel Core i5,256,0,1
996,HP,Ultrabook,13.3,8,Intel HD Graphics 620,Windows 10,1.11,71874.72,1,1,1,1920,1080,165.6321180513006,Intel,Intel Core i7,256,0,1
997,Acer,Notebook,15.6,4,Intel HD Graphics 505,Windows 10,2.4,20246.4,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,500,1,0
998,Asus,Gaming,15.6,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,95850.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,1,1
999,HP,Ultrabook,14.0,8,Intel HD Graphics 620,Windows 10,1.48,111301.92,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i7,512,0,1
1000,Acer,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.7,67132.8,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,128,1,1
1001,HP,Notebook,13.3,8,Intel HD Graphics 620,Windows 10,1.34,63349.92,0,1,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
1002,Dell,Notebook,15.6,4,Intel HD Graphics 620,Windows 10,2.18,29144.16,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,128,0,1
1003,HP,Notebook,14.0,4,Intel HD Graphics 620,Windows 10,1.64,41505.12,0,0,0,1366,768,111.93520355955211,Intel,Intel Core i5,500,1,0
1004,Toshiba,Notebook,13.3,4,Intel HD Graphics 520,Windows 10,1.2,63669.6,0,0,1,1920,1080,165.6321180513006,Intel,Intel Core i5,128,0,1
1005,HP,Notebook,14.0,4,Intel HD Graphics 520,Windows 10,1.48,58607.4672,0,0,0,1366,768,111.93520355955211,Intel,Intel Core i5,256,0,1
1006,HP,Notebook,14.0,4,Intel HD Graphics 620,Windows 10,1.95,64202.4,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
1007,HP,Ultrabook,14.0,8,Intel HD Graphics 520,Windows 7,1.43,77202.72,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i7,256,0,1
1008,HP,Notebook,14.0,8,Nvidia GeForce 930MX,Windows 10,1.64,55904.5728,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
1009,HP,Notebook,14.0,4,Intel HD Graphics 620,Windows 10,1.64,36443.52,0,0,0,1366,768,111.93520355955211,Intel,Intel Core i3,500,1,0
1010,Dell,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.65,50562.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,1000,0,0
1011,HP,Ultrabook,12.5,4,Intel HD Graphics 620,Windows 10,1.26,81997.92,0,0,1,1920,1080,176.23257360658386,Intel,Intel Core i5,500,1,0
1012,HP,Notebook,14.0,4,Intel HD Graphics 620,Windows 10,1.48,84715.2,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
1013,HP,Ultrabook,14.0,8,Intel HD Graphics 520,Windows 10,1.54,100550.5488,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i7,256,0,1
1014,HP,Notebook,13.3,4,Intel HD Graphics 620,Windows 10,1.49,42624.0,0,0,0,1366,768,117.82653006268643,Intel,Intel Core i3,500,1,0
